dirname,status,solved,f2p,cost_usd_imputed
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep7,completed,False,0.5833333333333334,3.6847041000000007
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep8,completed,False,0.16666666666666666,3.3833873999999997
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep9,completed,False,0.25,2.6969214000000004
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep10,completed,False,0.8372093023255814,3.2096364
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep7,completed,False,0.7209302325581395,2.4206720999999995
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep8,completed,False,0.023255813953488372,3.3336219
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep9,completed,False,0.13953488372093023,1.9932582
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep10,completed,False,0.0,3.463031699999998
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep7,completed,False,0.0,2.6407589999999996
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep8,completed,False,0.0,3.237908399999999
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep9,completed,False,0.0,4.2190031999999995
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep10,completed,False,0.2,5.043182400000001
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep7,completed,False,0.0,3.975489600000002
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep8,completed,False,0.0,3.6727221000000014
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep9,completed,False,0.2,5.381038799999996
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep10,completed,False,0.5714285714285714,1.7177721
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep7,completed,False,0.5714285714285714,2.4722825999999993
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep8,completed,False,0.5,2.2636815
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep9,completed,False,0.5714285714285714,1.750541999999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep10,completed,False,0.8571428571428571,1.5575754000000004
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep7,completed,False,0.8571428571428571,1.6440671999999998
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep8,completed,False,0.8571428571428571,1.0916148
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep9,completed,False,0.8571428571428571,1.6587701999999995
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep10,completed,False,0.0,3.0145617000000002
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep7,completed,False,0.3333333333333333,3.3333927000000014
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep8,completed,False,0.08333333333333333,3.4051398000000006
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep9,completed,False,0.4166666666666667,3.1016774999999988
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-koota-query-predicates-rep10,completed,False,0.023255813953488372,3.6542378999999987
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-koota-query-predicates-rep7,completed,False,0.06976744186046512,2.889171
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-koota-query-predicates-rep8,completed,False,0.23255813953488372,3.9005247000000005
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-koota-query-predicates-rep9,completed,False,0.8837209302325582,2.649814199999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-ts-pattern-match-each-rep10,completed,False,0.0,4.614358499999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-ts-pattern-match-each-rep7,completed,False,0.0,2.759210700000001
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-ts-pattern-match-each-rep8,completed,False,0.0,2.1850209
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-ts-pattern-match-each-rep9,completed,False,0.9411764705882353,1.8876053999999995
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep10,completed,False,0.0,2.935229699999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep7,completed,False,0.2,2.949119099999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep8,completed,False,0.2,2.3788146
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep9,completed,False,0.0,4.485838800000001
codex-gpt-5.4-mini-low-stock-eicrud-keyset-pagination-cursor-rep10,completed,False,0.5714285714285714,0.1779579
codex-gpt-5.4-mini-low-stock-eicrud-keyset-pagination-cursor-rep3,completed,False,0.5714285714285714,0.2034987
codex-gpt-5.4-mini-low-stock-eicrud-keyset-pagination-cursor-rep4,completed,False,0.5714285714285714,0.16635450000000002
codex-gpt-5.4-mini-low-stock-eicrud-keyset-pagination-cursor-rep5,completed,False,0.0,0.25316535
codex-gpt-5.4-mini-low-stock-eicrud-keyset-pagination-cursor-rep6,completed,False,0.5714285714285714,0.3465705
codex-gpt-5.4-mini-low-stock-happy-dom-deterministic-intersectionobserver-rep10,completed,True,1.0,0.1646853
codex-gpt-5.4-mini-low-stock-happy-dom-deterministic-intersectionobserver-rep3,completed,True,1.0,0.19269884999999998
codex-gpt-5.4-mini-low-stock-happy-dom-deterministic-intersectionobserver-rep4,completed,False,0.8571428571428571,0.20388420000000002
codex-gpt-5.4-mini-low-stock-happy-dom-deterministic-intersectionobserver-rep5,completed,False,0.7142857142857143,0.19973295000000002
codex-gpt-5.4-mini-low-stock-happy-dom-deterministic-intersectionobserver-rep6,completed,False,0.9285714285714286,0.233247
codex-gpt-5.4-mini-low-stock-kea-atomic-signal-selectors-rep10,completed,False,0.8333333333333334,0.39894
codex-gpt-5.4-mini-low-stock-kea-atomic-signal-selectors-rep3,completed,False,0.5,0.26482695
codex-gpt-5.4-mini-low-stock-kea-atomic-signal-selectors-rep4,completed,False,0.3333333333333333,0.2591871
codex-gpt-5.4-mini-low-stock-kea-atomic-signal-selectors-rep5,completed,False,0.0,0.3510666
codex-gpt-5.4-mini-low-stock-kea-atomic-signal-selectors-rep6,completed,False,0.5833333333333334,0.22253910000000002
codex-gpt-5.4-mini-low-stock-koota-query-predicates-rep10,completed,False,0.6511627906976745,0.7738655999999999
codex-gpt-5.4-mini-low-stock-koota-query-predicates-rep4,completed,False,0.023255813953488372,0.52303305
codex-gpt-5.4-mini-low-stock-koota-query-predicates-rep5,completed,False,0.5813953488372093,1.2116614499999998
codex-gpt-5.4-mini-low-stock-koota-query-predicates-rep6,completed,False,0.4418604651162791,0.47226689999999993
codex-gpt-5.4-mini-low-stock-ts-pattern-match-each-rep10,completed,False,0.0,0.2125653
codex-gpt-5.4-mini-low-stock-ts-pattern-match-each-rep4,completed,False,0.0,0.0968916
codex-gpt-5.4-mini-low-stock-ts-pattern-match-each-rep5,completed,False,0.0,0.18814050000000002
codex-gpt-5.4-mini-low-stock-ts-pattern-match-each-rep6,completed,False,0.0,0.09923474999999998
codex-gpt-5.4-mini-low-stock-valibot-recursive-schema-composition-rep10,completed,False,0.2,1.02070785
codex-gpt-5.4-mini-low-stock-valibot-recursive-schema-composition-rep4,completed,False,0.2,0.59068125
codex-gpt-5.4-mini-low-stock-valibot-recursive-schema-composition-rep5,completed,False,0.2,0.7278456
codex-gpt-5.4-mini-low-stock-valibot-recursive-schema-composition-rep6,completed,False,0.2,0.39226395
codex-gpt-5.4-mini-low-symnav@09a0006447bc-eicrud-keyset-pagination-cursor-rep3,completed,False,0.5714285714285714,0.18573450000000002
codex-gpt-5.4-mini-low-symnav@09a0006447bc-happy-dom-deterministic-intersectionobserver-rep3,completed,True,1.0,0.24116805
codex-gpt-5.4-mini-low-symnav@09a0006447bc-kea-atomic-signal-selectors-rep3,completed,False,0.0,0.24154935
codex-gpt-5.4-mini-low-symnav@4e64b558fd51-eicrud-keyset-pagination-cursor-rep5,completed,False,0.5714285714285714,0.3409701
codex-gpt-5.4-mini-low-symnav@4e64b558fd51-happy-dom-deterministic-intersectionobserver-rep5,completed,True,1.0,0.17146214999999998
codex-gpt-5.4-mini-low-symnav@4e64b558fd51-kea-atomic-signal-selectors-rep5,completed,False,0.0,0.23809485000000002
codex-gpt-5.4-mini-low-symnav@4e64b558fd51-koota-query-predicates-rep5,completed,False,0.6511627906976745,0.6586855500000001
codex-gpt-5.4-mini-low-symnav@4e64b558fd51-ts-pattern-match-each-rep5,completed,False,0.0,0.20739345
codex-gpt-5.4-mini-low-symnav@4e64b558fd51-valibot-recursive-schema-composition-rep5,completed,False,0.2,0.6847605
codex-gpt-5.4-mini-low-symnav@5ae32c2a55c0-eicrud-keyset-pagination-cursor-rep4,completed,False,0.5714285714285714,0.21447509999999997
codex-gpt-5.4-mini-low-symnav@5ae32c2a55c0-happy-dom-deterministic-intersectionobserver-rep4,completed,False,0.9285714285714286,0.18061560000000002
codex-gpt-5.4-mini-low-symnav@5ae32c2a55c0-kea-atomic-signal-selectors-rep4,completed,False,0.08333333333333333,0.35351774999999996
codex-gpt-5.4-mini-low-symnav@5ae32c2a55c0-koota-query-predicates-rep4,completed,False,0.06976744186046512,0.38671515
codex-gpt-5.4-mini-low-symnav@5ae32c2a55c0-ts-pattern-match-each-rep4,completed,True,1.0,0.22340084999999998
codex-gpt-5.4-mini-low-symnav@5ae32c2a55c0-valibot-recursive-schema-composition-rep4,completed,False,0.0,0.37672785
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep10,completed,False,0.42857142857142855,0.35733105
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep6,completed,False,0.5714285714285714,0.2457495
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep10,completed,False,0.8571428571428571,0.19476719999999997
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep6,completed,True,1.0,0.14757585
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep10,completed,False,0.8333333333333334,0.62533065
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep6,completed,False,0.0,0.24544095
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-koota-query-predicates-rep10,completed,False,0.5813953488372093,0.6031422000000001
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-koota-query-predicates-rep6,completed,False,0.6046511627906976,0.49952789999999997
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-ts-pattern-match-each-rep10,completed,False,0.0,0.1735521
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-ts-pattern-match-each-rep6,completed,False,0.9764705882352941,0.25884240000000003
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep10,completed,False,0.2,0.84046395
codex-gpt-5.4-mini-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep6,completed,False,0.9,0.5536983
codex-gpt-5.4-xhigh-stock-abs-module-cache-flags-rep2,error,False,,
codex-gpt-5.4-xhigh-stock-abs-module-cache-flags-rep999,error,False,,
codex-gpt-5.4-xhigh-stock-abs-stepped-slices-rep2,error,False,,
codex-gpt-5.4-xhigh-stock-actionlint-action-pinning-lint-rep2,error,False,,
codex-gpt-5.4-xhigh-stock-adaptix-name-mapping-aliases-rep2,error,False,,
codex-gpt-5.4-xhigh-stock-aiomonitor-task-snapshots-diff-rep2,error,False,,
codex-gpt-5.4-xhigh-stock-arktype-json-schema-refs-dependencies-rep2,completed,True,1.0,6.495947500000001
codex-gpt-5.4-xhigh-stock-awilix-async-container-initialization-rep2,completed,False,0.9583333333333334,2.4206689999999997
codex-gpt-5.4-xhigh-stock-clack-async-autocomplete-options-rep2,completed,False,0.8170731707317073,2.4904590000000004
codex-gpt-5.4-xhigh-stock-claude-code-by-agents-recursive-delegation-rep2,completed,True,1.0,1.4414375000000001
codex-gpt-5.4-xhigh-stock-cliffy-config-file-parsing-rep2,completed,False,0.0,3.0502184999999997
codex-gpt-5.4-xhigh-stock-drizzle-orm-window-function-builders-rep2,completed,True,1.0,3.4390755
codex-gpt-5.4-xhigh-stock-dynamodb-toolbox-conditional-attribute-requirements-rep2,completed,True,1.0,8.1057185
codex-gpt-5.4-xhigh-stock-dynamodb-toolbox-lazy-recursive-schemas-rep2,completed,True,1.0,9.1659675
codex-gpt-5.4-xhigh-stock-effect-sse-httpapi-streaming-rep2,completed,False,0.9574468085106383,6.934652
codex-gpt-5.4-xhigh-stock-eicrud-keyset-pagination-cursor-rep2,completed,True,1.0,2.2217045
codex-gpt-5.4-xhigh-stock-happy-dom-abort-pending-body-reads-rep2,completed,True,1.0,2.6315595
codex-gpt-5.4-xhigh-stock-happy-dom-deterministic-intersectionobserver-rep2,completed,False,0.7142857142857143,1.965951
codex-gpt-5.4-xhigh-stock-httpx-deterministic-cookie-store-rep2,completed,True,1.0,1.8826535
codex-gpt-5.4-xhigh-stock-ink-grid-box-layout-rep2,completed,False,0.92,4.1247325
codex-gpt-5.4-xhigh-stock-kea-atomic-signal-selectors-rep2,completed,False,0.8333333333333334,2.3064965
codex-gpt-5.4-xhigh-stock-koota-composite-trait-aspects-rep2,completed,False,0.9607843137254902,3.477342
codex-gpt-5.4-xhigh-stock-koota-deferred-mutation-buffer-rep2,completed,False,0.9859154929577465,2.995298
codex-gpt-5.4-xhigh-stock-koota-pair-relation-tracking-rep2,completed,True,1.0,4.96459
codex-gpt-5.4-xhigh-stock-koota-query-predicates-rep2,completed,True,1.0,4.758195
codex-gpt-5.4-xhigh-stock-kysely-window-grouping-helpers-rep1000,error,False,,
codex-gpt-5.4-xhigh-stock-kysely-window-grouping-helpers-rep1001,error,False,,
codex-gpt-5.4-xhigh-stock-kysely-window-grouping-helpers-rep1002,completed,False,0.0,
codex-gpt-5.4-xhigh-stock-kysely-window-grouping-helpers-rep1003,completed,True,1.0,4.5220445
codex-gpt-5.4-xhigh-stock-kysely-window-grouping-helpers-rep2,completed,True,1.0,3.3614205
codex-gpt-5.4-xhigh-stock-meriyah-explicit-resource-declarations-rep2,completed,True,1.0,3.7839985
codex-gpt-5.4-xhigh-stock-obsidian-linter-auto-table-of-contents-rep2,completed,False,0.0,2.3789665
codex-gpt-5.4-xhigh-stock-obsidian-linter-link-format-conversion-rep2,completed,False,0.9833333333333333,1.683174
codex-gpt-5.4-xhigh-stock-obsidian-linter-scoped-ignore-markers-rep2,completed,False,0.0,1.617869
codex-gpt-5.4-xhigh-stock-ofetch-per-origin-circuit-breaker-rep2,completed,True,1.0,1.4172414999999998
codex-gpt-5.4-xhigh-stock-optique-conditional-option-dependencies-rep2,completed,False,0.9722222222222222,4.80705
codex-gpt-5.4-xhigh-stock-prometheus-transactional-reload-status-rep2,completed,False,0.8666666666666667,3.7210465
codex-gpt-5.4-xhigh-stock-sql-formatter-bigquery-pipe-formatting-rep2,completed,True,1.0,1.3213285
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-abs-module-cache-flags-rep2,error,False,,
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-abs-stepped-slices-rep2,error,False,,
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-actionlint-action-pinning-lint-rep2,error,False,,
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-adaptix-name-mapping-aliases-rep2,error,False,,
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-aiomonitor-task-snapshots-diff-rep2,error,False,,
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-anko-default-function-arguments-rep2,error,False,,
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-arcane-drift-detection-baselines-rep2,error,False,,
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-arktype-json-schema-refs-dependencies-rep2,completed,False,0.92,4.9281215
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-awilix-async-container-initialization-rep2,completed,False,0.9583333333333334,2.4358145
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-clack-async-autocomplete-options-rep2,completed,False,0.9146341463414634,2.663208
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-claude-code-by-agents-recursive-delegation-rep2,completed,True,1.0,1.7797655
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-cliffy-config-file-parsing-rep2,completed,False,0.972972972972973,3.6125645
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-drizzle-orm-window-function-builders-rep2,completed,True,1.0,3.7207485
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-dynamodb-toolbox-conditional-attribute-requirements-rep2,completed,True,1.0,9.901022500000002
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-dynamodb-toolbox-lazy-recursive-schemas-rep2,completed,True,1.0,5.542088000000001
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-effect-sse-httpapi-streaming-rep2,completed,False,0.9787234042553191,7.132170499999999
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-eicrud-keyset-pagination-cursor-rep2,completed,False,0.5714285714285714,4.7037355
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-happy-dom-abort-pending-body-reads-rep2,completed,True,1.0,3.1652324999999997
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-happy-dom-deterministic-intersectionobserver-rep2,completed,True,1.0,1.820839
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-httpx-deterministic-cookie-store-rep2,completed,True,1.0,1.8728265
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-ink-grid-box-layout-rep2,completed,False,0.8,3.2108274999999997
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-kea-atomic-signal-selectors-rep2,completed,True,1.0,2.2031465
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-koota-composite-trait-aspects-rep2,completed,True,1.0,7.375318999999999
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-koota-deferred-mutation-buffer-rep2,completed,False,0.9859154929577465,3.570944
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-koota-pair-relation-tracking-rep2,completed,False,0.9736842105263158,5.066863
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-koota-query-predicates-rep2,completed,False,0.9534883720930233,4.3936645
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-kysely-window-grouping-helpers-rep2,completed,True,1.0,4.5159815
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-meriyah-explicit-resource-declarations-rep2,completed,True,1.0,3.7588634999999995
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-obsidian-linter-auto-table-of-contents-rep2,completed,False,0.0,2.3570435
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-obsidian-linter-link-format-conversion-rep2,completed,False,0.9666666666666667,3.0123675
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-obsidian-linter-scoped-ignore-markers-rep2,completed,True,1.0,2.1393969999999998
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-ofetch-per-origin-circuit-breaker-rep2,completed,True,1.0,1.4390095
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-optique-conditional-option-dependencies-rep2,completed,False,0.9444444444444444,3.3004039999999994
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-prometheus-transactional-reload-status-rep2,completed,True,1.0,5.0455125
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-query-persist-restored-query-state-rep2,completed,False,0.625,4.7186015
codex-gpt-5.4-xhigh-symnav@7f45343f6e7e-sql-formatter-bigquery-pipe-formatting-rep2,completed,False,0.9615384615384616,1.9879085
codex-gpt-5.4-mini-low-stock-awilix-async-container-initialization-rep13,completed,False,0.875,0.3302337
claude-claude-sonnet-4-5-low-stock-kysely-window-grouping-helpers-rep13,completed,False,0.0,4.94891895
codex-gpt-5.4-mini-low-symnav@05dda73f3803-cliffy-config-file-parsing-rep13,completed,False,0.9459459459459459,0.2411607
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-dynamodb-toolbox-lazy-recursive-schemas-rep13,completed,False,0.3783783783783784,3.9919721999999997
codex-gpt-5.4-mini-low-stock-quill-shared-toolbar-focus-rep13,completed,False,0.6923076923076923,0.48044385
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-meriyah-explicit-resource-declarations-rep13,completed,False,0.6326530612244898,4.904152799999999
claude-claude-sonnet-4-5-low-stock-obsidian-linter-auto-table-of-contents-rep13,completed,False,0.9024390243902439,1.4896254000000002
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-obsidian-linter-link-format-conversion-rep13,completed,False,0.8166666666666667,2.3616797999999988
claude-claude-sonnet-4-5-low-stock-ofetch-per-origin-circuit-breaker-rep13,completed,False,0.9787234042553191,2.1616658999999996
codex-gpt-5.4-mini-low-stock-effect-sse-httpapi-streaming-rep13,completed,False,0.0,3.2658043500000002
codex-gpt-5.4-mini-low-stock-true-myth-iterable-collection-combinators-rep13,completed,True,1.0,0.86251395
codex-gpt-5.4-mini-low-symnav@05dda73f3803-clack-async-autocomplete-options-rep13,completed,False,0.5365853658536586,0.32467845
codex-gpt-5.4-mini-low-stock-httpx-deterministic-cookie-store-rep13,completed,False,0.9565217391304348,0.22617885
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-koota-composite-trait-aspects-rep13,completed,False,0.39215686274509803,2.4200133000000004
codex-gpt-5.4-mini-low-symnav@05dda73f3803-kea-atomic-signal-selectors-rep13,completed,False,0.0,0.2862399
codex-gpt-5.4-mini-low-symnav@05dda73f3803-meriyah-explicit-resource-declarations-rep13,completed,False,0.7755102040816326,0.80268015
codex-gpt-5.4-mini-low-symnav@05dda73f3803-superjson-error-stack-serialization-rep13,completed,False,0.6,0.34180605000000003
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-obsidian-linter-auto-table-of-contents-rep13,completed,False,0.8292682926829268,1.4104572000000002
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep13,completed,False,0.3333333333333333,3.647813999999999
codex-gpt-5.4-mini-low-symnav@05dda73f3803-dynamodb-toolbox-conditional-attribute-requirements-rep13,completed,False,0.0,0.2620056
claude-claude-sonnet-4-5-low-stock-koota-pair-relation-tracking-rep13,completed,False,0.0,3.6464284499999984
codex-gpt-5.4-mini-low-symnav@05dda73f3803-koota-query-predicates-rep13,completed,False,0.023255813953488372,0.3650358
codex-gpt-5.4-mini-low-symnav@05dda73f3803-koota-pair-relation-tracking-rep13,completed,False,0.0,0.7417515
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-claude-code-by-agents-recursive-delegation-rep13,completed,False,0.2857142857142857,1.3723239
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-ink-grid-box-layout-rep13,completed,False,0.44,2.8884867
codex-gpt-5.4-mini-low-stock-clack-async-autocomplete-options-rep13,completed,False,0.6463414634146342,0.49771575
codex-gpt-5.4-mini-low-symnav@05dda73f3803-sql-formatter-bigquery-pipe-formatting-rep13,completed,False,0.0,0.38532960000000005
claude-claude-sonnet-4-5-low-stock-vitest-duration-sharding-rep13,completed,False,0.8392857142857143,2.2795056000000007
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-happy-dom-deterministic-intersectionobserver-rep13,completed,False,0.8571428571428571,1.0148028
codex-gpt-5.4-mini-low-symnav@05dda73f3803-prometheus-transactional-reload-status-rep13,completed,False,0.9333333333333333,0.7080762
codex-gpt-5.4-mini-low-symnav@05dda73f3803-claude-code-by-agents-recursive-delegation-rep13,completed,False,0.7142857142857143,0.32624865000000003
codex-gpt-5.4-mini-low-symnav@05dda73f3803-ts-pattern-match-each-rep13,completed,False,0.0,0.22103355000000002
codex-gpt-5.4-mini-low-stock-koota-query-predicates-rep13,completed,False,0.0,0.45077714999999996
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-clack-async-autocomplete-options-rep13,completed,False,0.7317073170731707,1.8970794
claude-claude-sonnet-4-5-low-stock-koota-composite-trait-aspects-rep13,completed,False,0.39215686274509803,2.3422775999999987
claude-claude-sonnet-4-5-low-stock-ink-grid-box-layout-rep13,completed,False,0.4,5.192407199999999
codex-gpt-5.4-mini-low-symnav@05dda73f3803-happy-dom-deterministic-intersectionobserver-rep13,completed,False,0.9285714285714286,0.34816379999999997
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-ts-pattern-match-each-rep13,completed,False,0.0,2.0010437999999997
codex-gpt-5.4-mini-low-symnav@05dda73f3803-happy-dom-abort-pending-body-reads-rep13,completed,False,0.7142857142857143,0.7470489
codex-gpt-5.4-mini-low-stock-obsidian-linter-scoped-ignore-markers-rep13,completed,False,0.0,0.6298338
codex-gpt-5.4-mini-low-symnav@05dda73f3803-effect-sse-httpapi-streaming-rep13,completed,False,0.5957446808510638,1.7846889
claude-claude-sonnet-4-5-low-stock-httpx-deterministic-cookie-store-rep13,completed,False,0.9565217391304348,2.2441362
