row_json
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":5,""mean_search_calls"":3.5,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.8907999999999999,""duration"":null,""f2p"":0.0,""failures"":4,""median_cost"":0.834646,""output_tokens"":7867.25,""p2p"":1.0,""partial"":0.9855072463768116,""performance_score"":0,""steps"":44.75},""task"":""microsoft__vscode-136347"",""tier"":""high"",""trials"":[{""attempt_id"":""4de178dfec97451dbd540efcf5bf5489"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""5aab34600f9a4083b971741b08f363d1"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""7925a08925054216b0ef77905f941327"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""5bd0934e340a4993b57dc01b0d8ac6d1"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2,""mean_search_calls"":1.75,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.7873425999999999,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.7873425999999999,""output_tokens"":7634.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":18.0},""task"":""microsoft__vscode-146962"",""tier"":""high"",""trials"":[{""attempt_id"":""69ebea2fdc8341fb8f0336e4b479fd62"",""outcome"":""passed"",""repetition"":1},{""attempt_id"":""b51cc8ba9de648298e10133309967ee7"",""outcome"":""passed"",""repetition"":2},{""attempt_id"":""42e987d850ce46efb1220cb522b87a88"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""b52ec1564bac4406b6f3ffb42eae6563"",""outcome"":""passed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":3.5,""mean_search_calls"":2,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.2508842,""duration"":null,""f2p"":0.0,""failures"":4,""median_cost"":0.21377100000000002,""output_tokens"":3936.0,""p2p"":1.0,""partial"":0.9767441860465116,""performance_score"":0,""steps"":16.75},""task"":""microsoft__vscode-148563"",""tier"":""mid"",""trials"":[{""attempt_id"":""52f63d0e7ca841488b29af414e1dab17"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""c5808ab6c02e451a9bec7e4b97739b8a"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""6f8cc9760f9f40b281e3cb59a8fd254b"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""0063b3302c244758beff45d1e351fb85"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":4.25,""mean_search_calls"":1.75,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":3},""full_symnav"":false,""metrics"":{""cost"":0.36938319999999997,""duration"":null,""f2p"":0.5,""failures"":3,""median_cost"":0.3445236,""output_tokens"":5091.0,""p2p"":0.75,""partial"":0.7222222222222222,""performance_score"":0.25,""steps"":25.75},""task"":""microsoft__vscode-153121"",""tier"":""mid"",""trials"":[{""attempt_id"":""d8bbc4719ba94a95acf067bd612b97e3"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""ceb8d8b5a4a24211bc2858e8a4e4b6d2"",""outcome"":""passed"",""repetition"":2},{""attempt_id"":""ddb6336843e846998771bac033d85a9b"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""0f1b8901d24540eabc2994adce6c59d3"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2,""mean_search_calls"":2.5,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.2849624,""duration"":null,""f2p"":1.0,""failures"":4,""median_cost"":0.2755958,""output_tokens"":4084.75,""p2p"":0.9473684210526315,""partial"":0.95,""performance_score"":0,""steps"":18.25},""task"":""microsoft__vscode-155261"",""tier"":""high"",""trials"":[{""attempt_id"":""31c3c639167941018366d18dc10357ff"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""5d47fac60bd1499fa22f608fec943d38"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""80e582c77ef8418ca49064aea91e7aae"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""13f1006b878445eda319b74704bb20bb"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2.5,""mean_search_calls"":4.5,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.1565155,""duration"":null,""f2p"":0.0,""failures"":4,""median_cost"":0.1607112,""output_tokens"":1640.75,""p2p"":1.0,""partial"":0.46153846153846156,""performance_score"":0,""steps"":11.25},""task"":""microsoft__vscode-156733"",""tier"":""high"",""trials"":[{""attempt_id"":""db926acc5c5a4fd4a500d1c6f8e78368"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""d1cd6f41b01d44a598d85eae8847b2b9"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""a1581db29a46455a8fe5f1ad099a439f"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""11d38423b52149908786b1bb530cba5e"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":4,""mean_search_calls"":6,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":3},""full_symnav"":false,""metrics"":{""cost"":0.4658354,""duration"":null,""f2p"":0.25,""failures"":3,""median_cost"":0.44110479999999996,""output_tokens"":8319.0,""p2p"":0.75,""partial"":0.625,""performance_score"":0.25,""steps"":25.5},""task"":""microsoft__vscode-158371"",""tier"":""high"",""trials"":[{""attempt_id"":""84c17137e57641eeb81c3b2c506259a6"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""41547c4890dd408fa8de9c58c11dbb0a"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""25b80a04f25c4b5490e3b9ae895a4f80"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""010209f2181c4270a60aa7ebb75cbfdf"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":1.75,""mean_search_calls"":2,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.8034709,""duration"":null,""f2p"":0.0,""failures"":4,""median_cost"":0.8760074,""output_tokens"":11050.75,""p2p"":0.375,""partial"":0.25,""performance_score"":0,""steps"":41.0},""task"":""microsoft__vscode-159031"",""tier"":""high"",""trials"":[{""attempt_id"":""b35270747b3349e7a59b50fa95f9b5e6"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""a5dedbed33c8483eb2ff034083e39fca"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""a9cb1897646c4af0a10a218547e2a92a"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""f68fead91aa54204a1b374516b54ce30"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":7,""mean_search_calls"":4.25,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.6988671,""duration"":null,""f2p"":0.0,""failures"":4,""median_cost"":0.6692389999999999,""output_tokens"":10568.5,""p2p"":1.0,""partial"":0.6,""performance_score"":0,""steps"":36.5},""task"":""microsoft__vscode-159554"",""tier"":""high"",""trials"":[{""attempt_id"":""036b1ab0ba9a40c39d578a9538d61450"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""a5335f14567940f98489d46e5b70e389"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""14ca6cce4a9b41e98545de4bab8597c5"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""dc299fd8a9bd4ad680da77d74a869e35"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2.5,""mean_search_calls"":1.25,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.2808493,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.28339020000000004,""output_tokens"":3374.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":17.75},""task"":""microsoft__vscode-161597"",""tier"":""high"",""trials"":[{""attempt_id"":""0fd0fb278c624e67b63c9303b7a90e5d"",""outcome"":""passed"",""repetition"":1},{""attempt_id"":""ad06449f59254fddbf39b274c91eab66"",""outcome"":""passed"",""repetition"":2},{""attempt_id"":""cd0676ffc26d4a1dac4c36cec07b14ae"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""0376937c14af4b969e007fb0c7f08ea5"",""outcome"":""passed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":0.5,""mean_search_calls"":1,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.1422752,""duration"":null,""f2p"":0.0,""failures"":4,""median_cost"":0.10107139999999998,""output_tokens"":2019.25,""p2p"":1.0,""partial"":0.875,""performance_score"":0,""steps"":10.0},""task"":""microsoft__vscode-164226"",""tier"":""mid"",""trials"":[{""attempt_id"":""861cfda1392449be8f207766d176acb7"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""9e00483c761d48d4a6bef2f8db68c22f"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""0cffd5aca6a84855a7da69bf0808799d"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""7dcbcefba2044dab88c491d3cd41e8a8"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":0.75,""mean_search_calls"":0.25,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.1387608,""duration"":null,""f2p"":0.0,""failures"":4,""median_cost"":0.1224072,""output_tokens"":2213.75,""p2p"":1.0,""partial"":0.9629629629629629,""performance_score"":0,""steps"":8.0},""task"":""microsoft__vscode-164396"",""tier"":""high"",""trials"":[{""attempt_id"":""54b2d70af3da427e90978abc0e49e708"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""ead81b0cd4b24149b7bec05fea35f46b"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""aec12f2e67fd41ff9fce3d8a49b129cc"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""600aee19883047ef8a6e4086de8ad954"",""outcome"":""failed"",""repetition"":4}]}"
