dirname,status,solved,f2p,cost_usd_imputed
claude-claude-sonnet-4-5-low-stock-eicrud-keyset-pagination-cursor-rep10,completed,False,0.5714285714285714,2.2716832499999997
claude-claude-sonnet-4-5-low-stock-eicrud-keyset-pagination-cursor-rep13,completed,False,0.5714285714285714,2.1129564
claude-claude-sonnet-4-5-low-stock-eicrud-keyset-pagination-cursor-rep7,completed,False,0.5714285714285714,2.128689299999999
claude-claude-sonnet-4-5-low-stock-eicrud-keyset-pagination-cursor-rep8,completed,False,0.5714285714285714,2.5227550499999993
claude-claude-sonnet-4-5-low-stock-eicrud-keyset-pagination-cursor-rep9,completed,False,0.5714285714285714,2.0566056
claude-claude-sonnet-4-5-low-stock-happy-dom-abort-pending-body-reads-rep13,completed,False,0.07142857142857142,2.5247464500000003
claude-claude-sonnet-4-5-low-stock-happy-dom-deterministic-intersectionobserver-rep10,completed,False,0.9285714285714286,1.5098870999999996
claude-claude-sonnet-4-5-low-stock-happy-dom-deterministic-intersectionobserver-rep13,completed,False,0.9285714285714286,1.9341237000000007
claude-claude-sonnet-4-5-low-stock-happy-dom-deterministic-intersectionobserver-rep7,completed,False,0.7142857142857143,2.0118257999999996
claude-claude-sonnet-4-5-low-stock-happy-dom-deterministic-intersectionobserver-rep8,completed,False,0.7857142857142857,1.3679970000000001
claude-claude-sonnet-4-5-low-stock-happy-dom-deterministic-intersectionobserver-rep9,completed,False,0.7857142857142857,1.2701769000000005
claude-claude-sonnet-4-5-low-stock-httpx-deterministic-cookie-store-rep13,completed,False,0.9565217391304348,2.2441362
claude-claude-sonnet-4-5-low-stock-ink-grid-box-layout-rep13,completed,False,0.4,5.192407199999999
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep10,completed,False,0.4166666666666667,3.4214742
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep13,completed,False,0.3333333333333333,3.647813999999999
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep7,completed,False,0.5833333333333334,3.6847041000000007
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep8,completed,False,0.16666666666666666,3.3833873999999997
claude-claude-sonnet-4-5-low-stock-kea-atomic-signal-selectors-rep9,completed,False,0.25,2.6969214000000004
claude-claude-sonnet-4-5-low-stock-koota-composite-trait-aspects-rep13,completed,False,0.39215686274509803,2.3422775999999987
claude-claude-sonnet-4-5-low-stock-koota-deferred-mutation-buffer-rep13,completed,False,0.4084507042253521,3.1357328999999994
claude-claude-sonnet-4-5-low-stock-koota-pair-relation-tracking-rep13,completed,False,0.0,3.6464284499999984
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep10,completed,False,0.8372093023255814,3.2096364
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep13,completed,False,0.6046511627906976,3.2658765
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep7,completed,False,0.7209302325581395,2.4206720999999995
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep8,completed,False,0.023255813953488372,3.3336219
claude-claude-sonnet-4-5-low-stock-koota-query-predicates-rep9,completed,False,0.13953488372093023,1.9932582
claude-claude-sonnet-4-5-low-stock-kysely-window-grouping-helpers-rep13,completed,False,0.0,4.94891895
claude-claude-sonnet-4-5-low-stock-meriyah-explicit-resource-declarations-rep13,completed,False,0.8571428571428571,3.3069417000000003
claude-claude-sonnet-4-5-low-stock-obsidian-linter-auto-table-of-contents-rep13,completed,False,0.9024390243902439,1.4896254000000002
claude-claude-sonnet-4-5-low-stock-obsidian-linter-link-format-conversion-rep13,completed,False,0.8833333333333333,1.965033
claude-claude-sonnet-4-5-low-stock-obsidian-linter-scoped-ignore-markers-rep13,completed,False,0.0,3.4262142000000004
claude-claude-sonnet-4-5-low-stock-ofetch-per-origin-circuit-breaker-rep13,completed,False,0.9787234042553191,2.1616658999999996
claude-claude-sonnet-4-5-low-stock-optique-conditional-option-dependencies-rep13,completed,False,0.8888888888888888,2.4712656
claude-claude-sonnet-4-5-low-stock-prometheus-transactional-reload-status-rep13,completed,True,1.0,2.15536665
claude-claude-sonnet-4-5-low-stock-query-persist-restored-query-state-rep13,completed,False,0.875,3.3378850500000006
claude-claude-sonnet-4-5-low-stock-quill-shared-toolbar-focus-rep13,completed,False,0.5384615384615384,1.96662555
claude-claude-sonnet-4-5-low-stock-sql-formatter-bigquery-pipe-formatting-rep13,completed,False,0.8461538461538461,5.244093600000003
claude-claude-sonnet-4-5-low-stock-superjson-error-stack-serialization-rep13,completed,False,0.9125,1.7399295000000001
claude-claude-sonnet-4-5-low-stock-true-myth-iterable-collection-combinators-rep13,completed,False,0.9895833333333334,3.1120508999999994
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep10,completed,False,0.0,3.463031699999998
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep13,completed,False,0.0,3.0916845000000004
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep7,completed,False,0.0,2.6407589999999996
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep8,completed,False,0.0,3.237908399999999
claude-claude-sonnet-4-5-low-stock-ts-pattern-match-each-rep9,completed,False,0.0,4.2190031999999995
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep10,completed,False,0.2,5.043182400000001
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep13,completed,False,0.2,4.040307599999999
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep7,completed,False,0.0,3.975489600000002
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep8,completed,False,0.0,3.6727221000000014
claude-claude-sonnet-4-5-low-stock-valibot-recursive-schema-composition-rep9,completed,False,0.2,5.381038799999996
claude-claude-sonnet-4-5-low-stock-vitest-duration-sharding-rep13,completed,False,0.8392857142857143,2.2795056000000007
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-arktype-json-schema-refs-dependencies-rep13,completed,False,0.8,3.632205600000001
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-awilix-async-container-initialization-rep13,completed,False,0.8333333333333334,4.589212499999998
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-clack-async-autocomplete-options-rep13,completed,False,0.7317073170731707,1.8970794
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-claude-code-by-agents-recursive-delegation-rep13,completed,False,0.2857142857142857,1.3723239
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-cliffy-config-file-parsing-rep13,completed,False,0.0,3.9330567000000007
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-drizzle-orm-window-function-builders-rep13,completed,False,0.8307692307692308,3.2716173000000017
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-dynamodb-toolbox-conditional-attribute-requirements-rep13,completed,False,0.8064516129032258,3.7559633999999997
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-dynamodb-toolbox-lazy-recursive-schemas-rep13,completed,False,0.3783783783783784,3.9919721999999997
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-effect-sse-httpapi-streaming-rep13,completed,False,0.7021276595744681,4.007873999999999
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-eicrud-keyset-pagination-cursor-rep13,completed,False,0.5714285714285714,1.7893431000000004
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-happy-dom-abort-pending-body-reads-rep13,completed,False,0.9285714285714286,2.6924294999999994
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-happy-dom-deterministic-intersectionobserver-rep13,completed,False,0.8571428571428571,1.0148028
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-httpx-deterministic-cookie-store-rep13,completed,False,0.9217391304347826,2.1238623
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-ink-grid-box-layout-rep13,completed,False,0.44,2.8884867
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-kea-atomic-signal-selectors-rep13,completed,False,0.25,3.1989867000000007
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-koota-composite-trait-aspects-rep13,completed,False,0.39215686274509803,2.4200133000000004
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-koota-deferred-mutation-buffer-rep13,completed,False,0.7746478873239436,2.9423565000000007
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-koota-pair-relation-tracking-rep13,completed,False,0.0,3.273764699999999
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-koota-query-predicates-rep13,completed,False,0.13953488372093023,3.989892000000002
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-kysely-window-grouping-helpers-rep13,completed,False,0.0,3.9306242999999985
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-meriyah-explicit-resource-declarations-rep13,completed,False,0.6326530612244898,4.904152799999999
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-obsidian-linter-auto-table-of-contents-rep13,completed,False,0.8292682926829268,1.4104572000000002
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-obsidian-linter-link-format-conversion-rep13,completed,False,0.8166666666666667,2.3616797999999988
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-obsidian-linter-scoped-ignore-markers-rep13,completed,False,0.0,2.6224434
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-ofetch-per-origin-circuit-breaker-rep13,completed,False,0.9574468085106383,1.8886880999999998
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-optique-conditional-option-dependencies-rep13,completed,False,0.5,4.688527499999999
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-prometheus-transactional-reload-status-rep13,completed,False,0.4666666666666667,2.695547699999999
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-query-persist-restored-query-state-rep13,completed,True,1.0,3.135464399999999
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-quill-shared-toolbar-focus-rep13,completed,False,0.5384615384615384,2.2316652
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-sql-formatter-bigquery-pipe-formatting-rep13,completed,False,0.8461538461538461,3.6820992
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-superjson-error-stack-serialization-rep13,completed,False,0.875,2.5223600999999998
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-true-myth-iterable-collection-combinators-rep13,completed,True,1.0,2.362569
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-ts-pattern-match-each-rep13,completed,False,0.0,2.0010437999999997
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-valibot-recursive-schema-composition-rep13,completed,False,0.0,4.360772099999998
claude-claude-sonnet-4-5-low-symnav@05dda73f3803-vitest-duration-sharding-rep13,completed,False,0.9464285714285714,2.4144261
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep10,completed,False,0.5714285714285714,1.7177721
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep7,completed,False,0.5714285714285714,2.4722825999999993
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep8,completed,False,0.5,2.2636815
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-eicrud-keyset-pagination-cursor-rep9,completed,False,0.5714285714285714,1.750541999999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep10,completed,False,0.8571428571428571,1.5575754000000004
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep7,completed,False,0.8571428571428571,1.6440671999999998
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep8,completed,False,0.8571428571428571,1.0916148
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-happy-dom-deterministic-intersectionobserver-rep9,completed,False,0.8571428571428571,1.6587701999999995
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep10,completed,False,0.0,3.0145617000000002
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep7,completed,False,0.3333333333333333,3.3333927000000014
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep8,completed,False,0.08333333333333333,3.4051398000000006
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-kea-atomic-signal-selectors-rep9,completed,False,0.4166666666666667,3.1016774999999988
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-koota-query-predicates-rep10,completed,False,0.023255813953488372,3.6542378999999987
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-koota-query-predicates-rep7,completed,False,0.06976744186046512,2.889171
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-koota-query-predicates-rep8,completed,False,0.23255813953488372,3.9005247000000005
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-koota-query-predicates-rep9,completed,False,0.8837209302325582,2.649814199999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-ts-pattern-match-each-rep10,completed,False,0.0,4.614358499999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-ts-pattern-match-each-rep7,completed,False,0.0,2.759210700000001
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-ts-pattern-match-each-rep8,completed,False,0.0,2.1850209
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-ts-pattern-match-each-rep9,completed,False,0.9411764705882353,1.8876053999999995
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep10,completed,False,0.0,2.935229699999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep7,completed,False,0.2,2.949119099999999
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep8,completed,False,0.2,2.3788146
claude-claude-sonnet-4-5-low-symnav@5f9f93834c93-valibot-recursive-schema-composition-rep9,completed,False,0.0,4.485838800000001
claude-claude-sonnet-4-5-medium-stock-arktype-json-schema-refs-dependencies-rep14,completed,False,0.84,2.233066799999999
claude-claude-sonnet-4-5-medium-stock-awilix-async-container-initialization-rep14,completed,False,0.875,3.6598055999999977
claude-claude-sonnet-4-5-medium-stock-clack-async-autocomplete-options-rep14,completed,False,0.975609756097561,2.0389329
claude-claude-sonnet-4-5-medium-stock-claude-code-by-agents-recursive-delegation-rep14,completed,False,0.0,1.7804079000000002
claude-claude-sonnet-4-5-medium-stock-cliffy-config-file-parsing-rep14,completed,False,0.8918918918918919,2.7121850999999992
claude-claude-sonnet-4-5-medium-stock-drizzle-orm-window-function-builders-rep14,completed,True,1.0,3.0145632
claude-claude-sonnet-4-5-medium-stock-dynamodb-toolbox-conditional-attribute-requirements-rep14,completed,False,0.7419354838709677,0.0837996
claude-claude-sonnet-4-5-medium-stock-dynamodb-toolbox-lazy-recursive-schemas-rep14,completed,False,0.5945945945945946,2.984641499999999
claude-claude-sonnet-4-5-medium-stock-effect-sse-httpapi-streaming-rep14,completed,False,0.5319148936170213,2.1808871999999995
claude-claude-sonnet-4-5-medium-stock-eicrud-keyset-pagination-cursor-rep14,completed,False,0.5714285714285714,1.9786671
claude-claude-sonnet-4-5-medium-stock-happy-dom-abort-pending-body-reads-rep14,completed,False,0.7142857142857143,4.592385600000004
claude-claude-sonnet-4-5-medium-stock-happy-dom-deterministic-intersectionobserver-rep14,completed,False,0.8571428571428571,1.3188033
claude-claude-sonnet-4-5-medium-stock-httpx-deterministic-cookie-store-rep14,completed,False,0.8956521739130435,2.1806871
claude-claude-sonnet-4-5-medium-stock-ink-grid-box-layout-rep14,completed,False,0.76,4.0310685
claude-claude-sonnet-4-5-medium-stock-kea-atomic-signal-selectors-rep14,completed,False,0.0,2.199669599999999
claude-claude-sonnet-4-5-medium-stock-koota-composite-trait-aspects-rep14,completed,False,0.39215686274509803,2.1724659
claude-claude-sonnet-4-5-medium-stock-koota-deferred-mutation-buffer-rep14,completed,False,0.6056338028169014,3.308850900000001
claude-claude-sonnet-4-5-medium-stock-koota-pair-relation-tracking-rep14,completed,False,0.0,1.7235418500000002
claude-claude-sonnet-4-5-medium-stock-koota-query-predicates-rep14,completed,False,0.18604651162790697,2.4587876999999994
claude-claude-sonnet-4-5-medium-stock-kysely-window-grouping-helpers-rep14,completed,False,0.0,2.9396913
claude-claude-sonnet-4-5-medium-stock-meriyah-explicit-resource-declarations-rep14,completed,False,0.8163265306122449,5.811948
claude-claude-sonnet-4-5-medium-stock-obsidian-linter-auto-table-of-contents-rep14,completed,False,0.0,2.2149915
claude-claude-sonnet-4-5-medium-stock-obsidian-linter-link-format-conversion-rep14,completed,False,0.95,2.4995286
claude-claude-sonnet-4-5-medium-stock-obsidian-linter-scoped-ignore-markers-rep14,completed,False,0.8181818181818182,2.6957790000000004
claude-claude-sonnet-4-5-medium-stock-ofetch-per-origin-circuit-breaker-rep14,completed,False,0.9148936170212766,2.5672133999999995
claude-claude-sonnet-4-5-medium-stock-optique-conditional-option-dependencies-rep14,completed,False,0.7222222222222222,2.5130877000000003
claude-claude-sonnet-4-5-medium-stock-prometheus-transactional-reload-status-rep14,completed,False,0.0,2.868763050000001
claude-claude-sonnet-4-5-medium-stock-query-persist-restored-query-state-rep14,completed,False,0.75,3.340799699999999
claude-claude-sonnet-4-5-medium-stock-quill-shared-toolbar-focus-rep14,completed,False,0.0,1.6646549999999998
claude-claude-sonnet-4-5-medium-stock-sql-formatter-bigquery-pipe-formatting-rep14,completed,False,0.8076923076923077,3.099190500000001
claude-claude-sonnet-4-5-medium-stock-superjson-error-stack-serialization-rep14,completed,False,0.7875,2.2160028
claude-claude-sonnet-4-5-medium-stock-true-myth-iterable-collection-combinators-rep14,completed,False,0.875,3.9141656999999985
claude-claude-sonnet-4-5-medium-stock-ts-pattern-match-each-rep14,completed,False,0.0,2.5111662
claude-claude-sonnet-4-5-medium-stock-valibot-recursive-schema-composition-rep14,completed,False,0.2,3.4248087
claude-claude-sonnet-4-5-medium-stock-vitest-duration-sharding-rep14,completed,True,1.0,2.04542865
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-arktype-json-schema-refs-dependencies-rep14,completed,False,0.92,1.9012490999999998
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-awilix-async-container-initialization-rep14,completed,False,0.0,3.3640518000000013
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-clack-async-autocomplete-options-rep14,completed,False,0.8048780487804879,1.6867364999999999
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-claude-code-by-agents-recursive-delegation-rep14,completed,False,0.2857142857142857,2.2531418999999997
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-cliffy-config-file-parsing-rep14,completed,False,0.918918918918919,2.828303399999999
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-drizzle-orm-window-function-builders-rep14,completed,False,0.6461538461538462,2.760160799999999
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-dynamodb-toolbox-conditional-attribute-requirements-rep14,completed,False,0.7096774193548387,4.339654200000001
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-dynamodb-toolbox-lazy-recursive-schemas-rep14,completed,False,0.3783783783783784,3.859679399999999
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-effect-sse-httpapi-streaming-rep14,completed,False,0.5531914893617021,3.1653765000000003
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-eicrud-keyset-pagination-cursor-rep14,completed,False,0.5714285714285714,1.5946616999999998
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-happy-dom-abort-pending-body-reads-rep14,completed,False,0.07142857142857142,2.843146799999999
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-happy-dom-deterministic-intersectionobserver-rep14,completed,False,0.8571428571428571,2.2726032000000003
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-httpx-deterministic-cookie-store-rep14,completed,False,0.8869565217391304,2.6402501999999988
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-ink-grid-box-layout-rep14,completed,False,0.44,3.4592805
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-kea-atomic-signal-selectors-rep14,completed,False,0.25,3.2126637000000007
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-koota-composite-trait-aspects-rep14,completed,False,0.49019607843137253,3.2855589
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-koota-deferred-mutation-buffer-rep14,completed,False,0.5070422535211268,3.6079095
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-koota-pair-relation-tracking-rep14,completed,False,0.0,3.4994895000000015
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-koota-query-predicates-rep14,completed,False,0.5581395348837209,3.5426814000000006
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-kysely-window-grouping-helpers-rep14,completed,False,0.0,4.2692961
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-meriyah-explicit-resource-declarations-rep14,completed,False,0.6938775510204082,6.551482200000002
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-obsidian-linter-auto-table-of-contents-rep14,completed,False,0.0,1.9459091999999993
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-obsidian-linter-link-format-conversion-rep14,completed,False,0.9666666666666667,1.4903328
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-obsidian-linter-scoped-ignore-markers-rep14,completed,False,0.0,3.1265327999999997
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-ofetch-per-origin-circuit-breaker-rep14,completed,False,0.723404255319149,3.3252692999999995
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-optique-conditional-option-dependencies-rep14,completed,False,0.9722222222222222,4.789137899999999
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-prometheus-transactional-reload-status-rep14,completed,False,0.8666666666666667,2.5434156000000008
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-query-persist-restored-query-state-rep14,completed,False,0.375,2.8632762000000005
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-quill-shared-toolbar-focus-rep14,completed,False,0.23076923076923078,1.3888065
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-sql-formatter-bigquery-pipe-formatting-rep14,completed,False,0.8461538461538461,3.065718599999999
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-superjson-error-stack-serialization-rep14,completed,False,0.925,2.3446281
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-true-myth-iterable-collection-combinators-rep14,completed,False,0.9895833333333334,2.0616174000000003
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-ts-pattern-match-each-rep14,completed,False,0.0,4.5650420999999985
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-valibot-recursive-schema-composition-rep14,completed,False,0.2,3.3470520000000006
claude-claude-sonnet-4-5-medium-symnav@05dda73f3803-vitest-duration-sharding-rep14,completed,False,0.625,1.8704093999999996
codex-gpt-5.4-low-stock-arktype-json-schema-refs-dependencies-rep14,completed,False,0.92,1.95078
codex-gpt-5.4-low-stock-awilix-async-container-initialization-rep14,completed,True,1.0,0.9544325
codex-gpt-5.4-low-stock-clack-async-autocomplete-options-rep14,completed,False,0.8048780487804879,1.0229065
codex-gpt-5.4-low-stock-claude-code-by-agents-recursive-delegation-rep14,completed,False,0.8571428571428571,0.816727
codex-gpt-5.4-low-stock-cliffy-config-file-parsing-rep14,completed,False,0.972972972972973,1.232186
codex-gpt-5.4-low-stock-drizzle-orm-window-function-builders-rep14,completed,False,0.9384615384615385,1.4760945
codex-gpt-5.4-low-stock-dynamodb-toolbox-conditional-attribute-requirements-rep14,completed,True,1.0,5.368294000000001
codex-gpt-5.4-low-stock-dynamodb-toolbox-lazy-recursive-schemas-rep14,completed,False,0.972972972972973,4.5089615
codex-gpt-5.4-low-stock-effect-sse-httpapi-streaming-rep14,completed,False,0.0,9.1281605
codex-gpt-5.4-low-stock-eicrud-keyset-pagination-cursor-rep14,completed,False,0.5714285714285714,0.7004995
codex-gpt-5.4-low-stock-happy-dom-abort-pending-body-reads-rep14,completed,False,0.07142857142857142,0.7082674999999999
codex-gpt-5.4-low-stock-happy-dom-deterministic-intersectionobserver-rep14,completed,False,0.9285714285714286,0.8410259999999999
codex-gpt-5.4-low-stock-httpx-deterministic-cookie-store-rep14,completed,False,0.9652173913043478,0.8600905000000001
codex-gpt-5.4-low-stock-ink-grid-box-layout-rep14,completed,False,0.96,2.6253779999999995
codex-gpt-5.4-low-stock-kea-atomic-signal-selectors-rep14,completed,False,0.9166666666666666,1.1491385
codex-gpt-5.4-low-stock-koota-composite-trait-aspects-rep14,completed,False,0.9215686274509803,3.1043014999999996
codex-gpt-5.4-low-stock-koota-deferred-mutation-buffer-rep14,completed,False,0.8732394366197183,1.3946245000000002
codex-gpt-5.4-low-stock-koota-pair-relation-tracking-rep14,completed,False,0.8421052631578947,1.7142205
codex-gpt-5.4-low-stock-koota-query-predicates-rep14,completed,False,0.9534883720930233,3.1933585
codex-gpt-5.4-low-stock-kysely-window-grouping-helpers-rep14,completed,True,1.0,2.419333
codex-gpt-5.4-low-stock-meriyah-explicit-resource-declarations-rep14,completed,True,1.0,1.2448115000000002
codex-gpt-5.4-low-stock-obsidian-linter-auto-table-of-contents-rep14,completed,False,0.0,0.8043575
codex-gpt-5.4-low-stock-obsidian-linter-link-format-conversion-rep14,completed,True,1.0,0.620617
codex-gpt-5.4-low-stock-obsidian-linter-scoped-ignore-markers-rep14,completed,False,0.0,1.253716
codex-gpt-5.4-low-stock-ofetch-per-origin-circuit-breaker-rep14,completed,True,1.0,0.7606435
